player_Name	country	Player_id	Birth_year	Birth_month	Birth_day	height	weight	final_game
adam-laakel_erik-aunapuu	EST	3384	1994	3	15	175	68	2001
adam-laakel_krzysztof-bartosiewicz	POL	3385	1988	9	9	182	53	1997
adam-laakel_maciej-romanowicz	POL	3386	1992	10	31	160	75	2009
adam-laakel_mikolaj-jedruszczak	POL	3387	1986	5	7	164	70	2005
adam-laakel_patrick-zukowski	POL	3388	1976	9	7	185	81	2009
adam-laakel_przemyslaw-centkowski	POL	3389	1979	2	21	178	46	2005
adam-laakel_stefan-sterland-markovic	POL	3390	1984	3	7	150	56	2004
adam-laakel_tomasz-olfans	POL	3391	1975	6	7	148	72	1999
adam-laakel_wojciech-lutkowski	POL	3392	1989	10	15	152	79	1997
adam-langevin	USA	3393	1985	1	9	162	68	2008
adam-lanza	USA	3394	1976	2	12	172	46	2000
adam-larsen	DEN	3395	1991	12	3	161	86	2008
adam-larsen_alexander-schou	DEN	3396	1985	6	30	147	84	1997
adam-larsen_benjamin-husum	DEN	3397	1996	6	17	174	70	2001
adam-larsen_niels-heise-korsgaard	DEN	3398	1985	3	13	151	71	2000
adam-larsson	SWE	3399	1990	6	18	178	79	2011
adam-lasky	AUS	3400	1979	8	26	165	54	2012
adam-lasky_james-dougherty	AUS	3401	1979	12	17	151	88	2009
adam-lasky_lawrence-bataljin	AUS	3402	1992	10	5	163	83	2007
adam-lasky_nelson-roso	AUS	3403	1986	8	17	187	79	2001
adam-lasky_paul-kramberger	AUS	3404	1978	4	6	156	48	1996
adam-lawton	GBR	3405	1982	3	10	187	57	2008
adam-lawton_evan-andrews	USA	3406	1980	3	11	173	56	2011
adam-lawton_junior-alexander-ore	GBR	3407	1985	8	16	171	57	2011
adam-lazar	USA	3408	1994	7	4	175	74	1998
adam-lazarus	USA	3409	1976	10	18	159	64	1999
adam-lee	NZL	3410	1995	11	9	185	89	2010
adam-lee_ari-davis	NZL	3411	1983	2	20	184	51	2008
adam-lee_barrett-franks	NZL	3412	1993	6	19	187	49	1996
adam-lee_david-clifford	NZL	3413	1982	4	19	165	81	1997
adam-lee_david-hopkins	USA	3414	1986	3	19	150	86	2009
adam-lee_jaden-grinter	NZL	3415	1984	2	6	160	58	2003
adam-lee_jamie-eccleton	NZL	3416	1989	9	7	150	62	2000
adam-lee_mads-engsted	DEN	3417	1992	4	22	149	66	2006
adam-lee_marco-comuzzo	NZL	3418	1996	7	30	172	49	1997
adam-lee_morgan-mays	NZL	3419	1995	10	5	186	60	2006
adam-levi	ISR	3420	1978	6	15	177	69	2012
adam-levi_amit-cohen	ISR	3421	1986	5	25	167	61	1997
adam-levi_david-nyman	ISR	3422	1987	5	3	162	67	2005
adam-levi_ido-zerah	ISR	3423	1986	6	1	176	55	1997
adam-levi_ron-cohen	ISR	3424	1980	10	10	147	52	2004
adam-levi_shahar-gabay	ISR	3425	1981	4	15	152	90	2005
adam-lips	CZE	3426	1983	4	15	167	55	1996
adam-lips_pavel-petricko	CZE	3427	1986	8	17	168	83	2006
adam-liu	USA	3428	1993	11	26	178	60	1998
adam-loucks	USA	3429	1995	5	12	147	58	1997
adam-loucks_kaes-van't-hof	USA	3430	1987	3	31	161	53	2011
adam-lownsbrough	GBR	3431	1994	11	31	148	51	2005
adam-lownsbrough_bastian-knittel	Germany	3432	1984	10	26	160	84	2004
adam-lownsbrough_bradley-sherwood	GBR	3433	1983	9	5	164	66	2009
adam-lownsbrough_david-kuczer	POL	3434	1986	6	23	164	57	1998
adam-lownsbrough_kamil-filali	MAR	3435	1980	6	23	160	53	2003
adam-lownsbrough_kyle-brassington	GBR	3436	1981	4	9	172	68	2010
adam-lownsbrough_matan-shitrit	GBR	3437	1977	4	29	174	60	2011
adam-lownsbrough_narcis-pelach-torres	GBR	3438	1991	12	16	164	65	2001
adam-lownsbrough_paul-logtens	NED	3439	1982	7	2	157	45	2002
adam-lownsbrough_philipp-marx	GBR	3440	1991	11	8	185	58	2012
adam-lownsbrough_richard-bloomfield	GBR	3441	1979	7	23	160	81	2007
adam-lownsbrough_tobias-scheil	GBR	3442	1989	9	5	174	86	2006
adam-luba	USA	3443	1985	1	14	175	59	2001
adam-luba_brian-fang	USA	3444	1984	7	12	152	63	2002
adam-luba_erik-rosner	USA	3445	1977	4	6	169	48	2006
adam-luba_neil-shah	USA	3446	1983	1	15	183	61	2001
adam-lue-yen	JAM	3447	1987	5	28	154	87	1998
adam-lue-yen_brandon-williams	JAM	3448	1978	12	6	161	58	2003
adam-majchrowicz	POL	3449	1977	1	10	153	83	2007
adam-majchrowicz_adrian-andrzejczuk	POL	3450	1990	1	1	163	46	2002
adam-majchrowicz_andriej-kapas	POL	3451	1975	11	1	172	66	2010
adam-majchrowicz_bartlomiej-dabrowski	POL	3452	1989	8	12	186	84	1999
adam-majchrowicz_bartosz-wojnar	POL	3453	1987	10	29	167	51	2002
adam-majchrowicz_beka-komakhidze	RUS	3454	1990	4	31	173	83	1999
adam-majchrowicz_daniel-vidal	POL	3455	1986	5	6	177	90	2005
adam-majchrowicz_dariusz-lipka	POL	3456	1989	1	24	147	77	2011
adam-majchrowicz_denis-kapric	Germany	3457	1994	5	19	173	86	2011
adam-majchrowicz_dmytro-badanov	UKR	3458	1981	12	10	151	65	1998
adam-majchrowicz_fabian-ruiz-ribero	POL	3459	1976	3	19	169	73	2003
adam-majchrowicz_gerard-platero	POL	3460	1985	11	9	164	46	2004
adam-majchrowicz_grzegorz-panfil	POL	3461	1996	3	7	158	71	2002
adam-majchrowicz_hugo-voljacques	POL	3462	1993	8	31	182	65	2003
adam-majchrowicz_jan-choinski	Germany	3463	1989	9	19	173	76	2000
adam-majchrowicz_jan-kuncik	CZE	3464	1982	8	16	150	81	2009
adam-majchrowicz_jan-zielinski	POL	3465	1982	5	3	176	78	2010
adam-majchrowicz_jaroslaw-bienkowski	POL	3466	1994	10	22	186	65	1997
adam-majchrowicz_jeremy-jahn	Germany	3467	1985	7	26	172	86	2005
adam-majchrowicz_kacper-zuk	POL	3468	1987	1	14	162	55	2009
adam-majchrowicz_kamil-gajewski	POL	3469	1977	4	5	171	45	2010
adam-majchrowicz_karol-drzewiecki	POL	3470	1985	7	16	155	53	1999
adam-majchrowicz_kevin-kaczynski	Germany	3471	1984	6	1	180	52	1998
adam-majchrowicz_luca-pancaldi	POL	3472	1992	2	31	165	58	2007
adam-majchrowicz_maciej-rajski	POL	3473	1994	2	11	147	48	2002
adam-majchrowicz_maciej-smola	POL	3474	1994	5	10	156	83	2003
adam-majchrowicz_marcin-domaszewicz	POL	3475	1992	8	30	152	60	1996
adam-majchrowicz_marcin-gawron	POL	3476	1976	5	7	150	78	1996
adam-majchrowicz_mark-vervoort	POL	3477	1988	7	10	179	62	1999
adam-majchrowicz_mateusz-kowalczyk	POL	3478	1992	6	14	179	51	2004
adam-majchrowicz_matteo-volante	POL	3479	1976	11	24	186	63	2000
adam-majchrowicz_michael-geerts	BEL	3480	1983	8	14	160	63	2004
adam-majchrowicz_michal-dembek	POL	3481	1991	10	5	182	47	1998
adam-majchrowicz_mikolaj-jedruszczak	POL	3482	1979	3	4	147	45	2002
adam-majchrowicz_mikolaj-szmyrgala	POL	3483	1975	4	30	176	59	2000
adam-majchrowicz_ondrej-krstev	CZE	3484	1995	4	1	185	72	1996
adam-majchrowicz_pawel-cias	POL	3485	1993	6	21	177	56	2006
adam-majchrowicz_petr-michnev	POL	3486	1976	1	5	160	88	2000
adam-majchrowicz_piotr-gadomski	POL	3487	1984	10	21	152	49	2012
adam-majchrowicz_piotr-matuszewski	POL	3488	1988	2	17	184	73	2012
adam-majchrowicz_piotr-stefaniak	POL	3489	1995	10	23	150	51	2005
adam-majchrowicz_pol-gonzalez-gil	ESP	3490	1978	3	3	186	80	2010
adam-majchrowicz_rafal-teurer	POL	3491	1986	9	28	183	63	2008
adam-majchrowicz_ryota-kishi	JPN	3492	1991	6	11	169	76	2005
adam-majchrowicz_sander-arends	NED	3493	1989	10	12	178	65	2005
adam-majchrowicz_sander-gille	BEL	3494	1987	5	11	149	47	2000
adam-majchrowicz_sebastian-chylinski	POL	3495	1987	4	13	182	86	1999
adam-majchrowicz_shonigmatjon-shofayziyev	POL	3496	1995	12	4	179	47	1997
adam-majchrowicz_szymon-walkow	POL	3497	1994	5	8	173	50	1997
adam-majchrowicz_volodymyr-uzhylovskyi	POL	3498	1984	4	7	154	84	2002
adam-majchrowicz_wojciech-lutkowski	POL	3499	1986	8	13	165	65	2008
adam-malik	MAS	3500	1990	12	23	154	65	2002
adam-malik_dick-norman	MAS	3501	1987	11	3	180	66	2012
adam-malik_ford-lankford	USA	3502	1985	9	24	164	55	1999
adam-malik_howard-joffe	RSA	3503	1983	12	24	150	54	1997
adam-malik_mario-rincon	MAS	3504	1977	3	7	185	81	2000
adam-malik_michael-brown	AUS	3505	1983	11	4	167	68	2006
adam-malik_otis-smith	MAS	3506	1982	3	15	159	49	2005
adam-malik_pedro-fontanet	ESP	3507	1996	8	20	186	64	2003
adam-malik_rich-benson	USA	3508	1994	5	6	159	62	2008
adam-malik_scott-hulse	USA	3509	1984	1	10	185	67	2011
adam-malik_sebastien-lareau	CAN	3510	1975	7	26	155	68	2008
adam-malinowski	POL	3511	1984	9	7	172	49	2007
adam-malinowski_wojciech-sawicki	POL	3512	1976	5	2	149	77	2006
adam-marchetti	USA	3513	1995	8	31	162	90	2009
adam-marchetti_andrew-seni	USA	3514	1977	9	13	183	63	2012
adam-marchetti_ryan-fleming	USA	3515	1987	7	29	154	79	2004
adam-marcus	USA	3516	1988	12	20	166	78	2007
adam-mario	INA	3517	1996	4	10	179	78	2003
adam-martin	CZE	3518	1989	6	5	171	65	2001
adam-martin_alessandro-ricci	CZE	3519	1991	9	22	171	84	2001
adam-martin_giovanni-grieco	ITA	3520	1990	3	11	176	81	2004
adam-martin_lorenzo-santini	CZE	3521	1995	7	20	175	52	2009
adam-martin_ondrej-dusek	CZE	3522	1982	3	1	185	64	2012
adam-martin_victor-gurevich	USA	3523	1992	8	10	149	84	2005
adam-maskill	GBR	3524	1990	8	7	179	50	2008
adam-maskill_david-robinson	GBR	3525	1978	6	23	156	51	1996
adam-matthew-gadecki	AUS	3526	1976	12	1	147	52	2006
adam-matthew-gadecki_rinky-hijikata	AUS	3527	1994	7	24	156	62	2006
adam-matthew-gadecki_ryan-martin	AUS	3528	1992	6	17	173	84	2005
adam-matthew-gadecki_victor-gurevich	AUS	3529	1979	5	5	152	58	2006
adam-mcneil	NZL	3530	1978	5	29	166	52	1997
adam-mcneil_adam-thompson	NZL	3531	1980	6	25	159	47	2000
adam-mcneil_alan-ambrose	NZL	3532	1989	8	20	168	72	2003
adam-mcneil_daniel-king-turner	NZL	3533	1983	12	24	166	85	2000
adam-mcneil_derek-burden	AUS	3534	1989	10	8	171	90	2012
adam-mcneil_matt-papai	NZL	3535	1980	7	23	179	61	2003
adam-mcneil_nick-lane	NZL	3536	1979	12	4	173	75	2001
adam-mcneil_robert-cheyne	NZL	3537	1994	8	8	169	85	2009
adam-mcneil_simon-rea	NZL	3538	1994	6	23	162	79	1998
adam-mihok	USA	3539	1983	4	14	166	51	2004
adam-mirsky	USA	3540	1984	6	13	181	88	2004
adam-mlazga	POL	3541	1983	11	7	159	75	2002
adam-mlazga_bartlomiej-maroszek	POL	3542	1991	8	29	176	72	2002
adam-mlazga_bartosz-wojnar	POL	3543	1978	4	25	152	69	2001
adam-mlazga_bogdan-dzudzewicz	POL	3544	1981	7	4	181	80	2000
adam-mlazga_jakub-tokarz	POL	3545	1986	7	26	171	59	2004
adam-mlazga_jan-galka	POL	3546	1983	11	11	185	62	1996
adam-mlazga_jan-zednik	POL	3547	1989	2	25	167	76	2011
adam-mlazga_kamil-kaleta	POL	3548	1984	6	29	156	45	1999
adam-mlazga_kevin-lynch	USA	3549	1994	7	6	187	88	2005
adam-mlazga_konrad-mularczyk	POL	3550	1975	2	12	180	85	2007
adam-mlazga_krzysztof-mlazga	POL	3551	1980	11	19	160	77	2007
adam-mlazga_maciej-nowak	POL	3552	1987	7	29	151	53	2007
adam-mlazga_norbert-tadyszak	POL	3553	1975	11	9	155	74	1998
adam-mlazga_piotr-baranski	POL	3554	1989	9	5	154	65	2002
adam-monich	USA	3555	1992	4	3	159	62	2005
adam-monich_calvin-kemp	USA	3556	1985	10	7	182	85	2002
adam-monich_mariusz-adamski	POL	3557	1992	9	31	149	57	2000
adam-monich_paul-koenke	USA	3558	1994	5	20	163	72	1999
adam-morgan	USA	3559	1989	3	20	180	79	2004
adam-morgan_robert-gates	USA	3560	1992	4	28	153	64	2011
adam-morgan_trent-aaron	USA	3561	1993	12	17	175	49	2011
adam-morschel	AUS	3562	1996	5	8	187	70	2004
adam-mosa	SWE	3563	1989	9	13	185	56	1998
adam-mosa_ali-chaudhry	SWE	3564	1985	9	10	167	68	2007
adam-mosa_roman-bicek	CZE	3565	1982	4	28	175	74	2011
adam-moundir	SUI	3566	1990	4	19	163	66	2001
adam-moundir_ali-dawani	BRN	3567	1992	5	16	165	46	2009
adam-moundir_aria-harajchi	SUI	3568	1980	5	21	166	76	2008
adam-moundir_enzo-sommer	SUI	3569	1979	9	16	184	54	2001
adam-moundir_gabriele-moghini	SUI	3570	1981	11	14	166	63	2001
adam-moundir_konstantin-gerlakh	RUS	3571	1981	7	11	158	46	2011
adam-moundir_lamine-ouahab	SUI	3572	1990	1	11	165	79	1998
adam-moundir_majed-alshaikh	KSA	3573	1989	9	7	165	54	1998
adam-moundir_nathan-elia-schmid	SUI	3574	1977	11	7	175	54	1999
adam-moundir_vasilios-stavropoulos	SUI	3575	1975	7	6	184	78	2006
adam-mruk	POL	3576	1990	7	17	148	90	2007
adam-myhrman	SWE	3577	1985	6	7	150	62	2010
adam-myrberg	SWE	3578	1985	9	29	161	81	2006
adam-myrberg_richard-wagi	SWE	3579	1982	4	3	151	49	2011
adam-nagoudi	TUN	3580	1994	7	3	172	59	2010
adam-nagoudi_ahmed-aziz-gaddour	TUN	3581	1975	11	10	175	68	2005
adam-nagoudi_ali-dawani	BRN	3582	1996	9	23	158	89	1998
adam-nagoudi_faris-zakaryia	TUN	3583	1984	6	12	157	47	1999
adam-nagoudi_iskandar-karimov	UZB	3584	1979	1	21	149	89	2011
adam-nagoudi_lancelot-carnello	SWE	3585	1976	7	18	171	84	1998
adam-nagoudi_lukas-hellum-lilleengen	NOR	3586	1977	3	19	150	85	2004
adam-nagoudi_mirvali-mukhammadjonov	UZB	3587	1987	1	16	163	90	2011
adam-nagoudi_mohamed-ali-abibsi	ALG	3588	1977	11	6	185	72	2007
adam-nagoudi_mohamed-ali-bellalouna	TUN	3589	1978	11	16	149	53	1996
adam-nagoudi_mohamed-anouar-braham	TUN	3590	1977	11	7	157	85	2012
adam-nagoudi_mohamed-selim-ben-ali	TUN	3591	1994	2	1	183	56	2012
adam-nagoudi_mousa-alkotop	JOR	3592	1987	6	5	158	51	1996
adam-nagoudi_mujahid-khan	PAK	3593	1976	3	31	154	82	1997
adam-nagoudi_olimjon-nabiev	UZB	3594	1987	8	9	166	60	1997
adam-nagoudi_skander-ben-abdallah	TUN	3595	1994	1	2	174	59	2002
adam-nagoudi_yassine-chouaieb	TUN	3596	1984	2	21	177	76	1996
adam-nagoudi_youcef-rihane	TUN	3597	1996	1	22	174	48	1997
adam-nagoudi_younes-lalami-laaroussi	MAR	3598	1982	11	25	160	86	1999
adam-nagoudi_younes-mouktabil	MAR	3599	1981	2	10	185	62	2001
adam-nagoudi_zakaria-ben-brahim	TUN	3600	1976	10	25	183	56	2008
adam-nagoudi_zyaan-ahmed	GBR	3601	1982	4	24	169	70	2009
adam-narczewski	POL	3602	1986	3	1	166	67	2007
adam-narczewski_andrzej-grusiecki	POL	3603	1995	1	17	181	57	2010
adam-nasim	GBR	3604	1983	7	9	167	85	2010
adam-nauman	POL	3605	1988	8	4	184	62	1998
adam-neal	USA	3606	1989	1	29	161	63	1998
adam-neal_john-lundquist	USA	3607	1995	9	29	158	74	2004
adam-neal_jordan-wile	USA	3608	1995	7	17	176	79	2008
adam-neal_lars-nelson	USA	3609	1989	4	23	183	50	2007
adam-neal_marc-urbainczyk	USA	3610	1987	7	14	163	87	2002
adam-neff	USA	3611	1979	1	28	149	45	2004
adam-neff_aleksandar-petrovic	USA	3612	1979	2	18	152	66	2010
adam-neff_alexander-stater	USA	3613	1986	11	3	181	86	2012
adam-neff_alexandre-leblanc	CAN	3614	1978	12	14	161	74	2008
adam-neff_arslan-orashev	USA	3615	1993	3	27	151	47	1996
adam-neff_boris-kozlov	USA	3616	1993	1	19	156	79	2008
adam-neff_brian-shi	USA	3617	1980	6	5	163	81	2002
adam-neff_eliot-spizzirri	USA	3618	1985	9	10	151	85	2009
adam-neff_jassem-al-zeyara	QAT	3619	1975	11	29	180	80	2009
adam-neff_jordan-nickerson	USA	3620	1988	10	24	149	50	2002
adam-neff_michael-sun	USA	3621	1976	6	27	179	81	2000
adam-neff_preston-brown	USA	3622	1977	5	28	178	84	2007
adam-neff_ryan-goetz	USA	3623	1989	10	11	156	54	1996
adam-neff_sangeet-sridhar	USA	3624	1976	2	18	170	71	2011
adam-neff_tyler-zink	USA	3625	1992	10	20	174	54	1996
adam-neff_william-grant	USA	3626	1987	11	9	157	79	2000
adam-nichols	UAE	3627	1996	9	2	184	48	1996
adam-nielson	USA	3628	1996	11	1	154	70	1999
adam-norsworthy	AUS	3629	1979	8	27	164	83	2005
adam-norsworthy_james-sekulov	AUS	3630	1981	9	5	182	63	2004
adam-norsworthy_jay-salter	AUS	3631	1990	2	8	175	79	2008
adam-norsworthy_jed-seigert	AUS	3632	1981	1	5	185	64	1997
adam-norsworthy_robert-howarth	AUS	3633	1979	1	5	164	53	2001
adam-norsworthy_tim-crichton	AUS	3634	1993	7	6	150	75	1998
adam-novak	CZE	3635	1983	8	20	147	59	2012
adam-novak_daniel-geib	AUT	3636	1976	8	6	164	76	2010
adam-novak_jiri-podhajsky	CZE	3637	1978	9	27	168	76	1999
adam-novak_martin-vacek	CZE	3638	1976	6	30	185	67	2005
adam-novak_michal-schmid	CZE	3639	1995	1	1	170	73	2005
adam-novak_otakar-lucak	CZE	3640	1992	3	16	158	55	2006
adam-novak_petr-navratil	CZE	3641	1995	7	11	179	77	1996
adam-olbrich	GBR	3642	1983	7	30	183	61	1997
adam-olbrich_adam-webb	GBR	3643	1985	5	12	170	82	1997
adam-olbrich_leonel-alberti	ARG	3644	1976	2	28	179	53	2010
adam-omary-cespedes	ESP	3645	1992	4	14	159	71	2006
adam-omyla	CZE	3646	1981	11	16	149	56	1999
adam-omyla_andrej-martin	SVK	3647	1985	11	3	164	66	1997
adam-omyla_david-grund	CZE	3648	1996	6	1	163	69	1996
adam-omyla_dmitry-sventitsky	CZE	3649	1976	9	26	184	48	2006
adam-omyla_filip-szymik	CZE	3650	1977	4	12	173	65	2006
adam-omyla_jiri-placek	CZE	3651	1985	7	24	181	75	1996
adam-omyla_lukas-kubiena	CZE	3652	1982	1	9	148	45	1999
adam-omyla_lukas-kydal	CZE	3653	1975	2	14	152	62	1998
adam-omyla_martin-kamenik	CZE	3654	1993	10	6	166	77	2003
adam-omyla_michal-konecny	CZE	3655	1976	5	24	179	56	2010
adam-omyla_michal-proksa	CZE	3656	1990	6	30	165	79	2002
adam-omyla_michal-tyml	CZE	3657	1994	3	11	150	48	2005
adam-omyla_miloslav-navratil	CZE	3658	1994	10	25	185	77	2004
adam-omyla_pavel-chekhov	RUS	3659	1979	10	19	177	72	2009
adam-oscislawski	USA	3660	1986	6	26	181	61	2009
adam-o'shannessy	AUS	3661	1994	4	8	151	47	2001
adam-o'shannessy_michael-shepheard	AUS	3662	1995	4	31	178	68	2004
adam-o'shannessy_rinky-hijikata	AUS	3663	1995	6	25	156	51	1997
adam-o'shannessy_samuel-armand	AUS	3664	1980	12	29	148	71	2011
adam-o'shannessy_thomas-guy	NZL	3665	1987	2	31	184	82	1999
adam-palecek	CZE	3666	1975	2	14	172	64	2012
adam-palladino	USA	3667	1989	5	31	184	79	2003
adam-paluszynski	POL	3668	1975	2	26	164	66	2011
adam-paluszynski_artur-gorski	POL	3669	1982	11	1	169	69	2006
adam-paluszynski_patryk-pagowski	POL	3670	1988	8	29	163	80	2006
adam-paprocki	POL	3671	1976	5	6	176	70	2005
adam-paterson	USA	3672	1980	9	1	163	79	2010
adam-paulo-de-romas	AUS	3673	1981	10	13	149	71	2007
adam-paulo-de-romas_ahmed-deedat-abdul-razak	MAS	3674	1986	11	2	154	45	2000
adam-paulo-de-romas_eric-roman-de-romas	AUS	3675	1991	12	10	173	61	2011
adam-paulo-de-romas_jainendra-grewal	AUS	3676	1985	8	14	153	86	2002
adam-paulo-de-romas_jordan-cowling	AUS	3677	1989	11	19	176	70	2007
adam-paulo-de-romas_marwan-al-kaissi	IRQ	3678	1995	5	15	152	53	2012
adam-paulo-de-romas_masataka-yamamoto	AUS	3679	1976	5	15	155	71	1999
adam-paulo-de-romas_rory-de-boer	AUS	3680	1992	5	22	162	64	2012
adam-paulo-de-romas_sander-brendmoe	NOR	3681	1987	10	28	181	89	2002
adam-paulo-de-romas_stanislav-korshunov	AUS	3682	1986	8	19	163	57	2003
adam-pavlasek	CZE	3683	1994	6	17	153	57	2009
adam-pavlasek_aldin-setkic	CZE	3684	1975	3	24	171	76	2012
adam-pavlasek_aleksandr-nedovyesov	KAZ	3685	1981	9	23	185	65	2000
adam-pavlasek_andrey-yuzhnyy	CZE	3686	1986	2	9	147	65	2003
adam-pavlasek_aslan-karatsev	RUS	3687	1978	8	6	184	58	2009
adam-pavlasek_christopher-simpson	CZE	3688	1992	8	17	184	74	2009
adam-pavlasek_damir-dzumhur	BIH	3689	1978	12	25	157	47	2005
adam-pavlasek_david-pavlik	CZE	3690	1995	4	3	155	52	2009
adam-pavlasek_elias-ymer	CZE	3691	1990	11	29	176	73	2002
adam-pavlasek_federico-maccari	ITA	3692	1976	6	26	187	55	1998
adam-pavlasek_filip-horansky	SVK	3693	1989	8	28	147	49	2003
adam-pavlasek_filip-strnad	CZE	3694	1994	11	17	172	82	2012
adam-pavlasek_filip-veger	CZE	3695	1977	7	31	182	75	2003
adam-pavlasek_isak-arvidsson	SWE	3696	1975	4	22	152	71	2008
adam-pavlasek_jakub-hadrava	CZE	3697	1987	9	31	163	47	1998
adam-pavlasek_jan-hajek	CZE	3698	1984	4	5	167	64	2002
adam-pavlasek_jan-mertl	CZE	3699	1989	12	13	155	84	2011
adam-pavlasek_jan-satral	CZE	3700	1987	4	2	160	48	2000
adam-pavlasek_jiri-vesely	CZE	3701	1995	9	18	148	69	2012
adam-pavlasek_kimmer-coppejans	BEL	3702	1976	4	9	162	83	1998
adam-pavlasek_konstantin-gerlakh	RUS	3703	1996	8	13	155	70	1998
adam-pavlasek_leonard-stakhovsky	CZE	3704	1988	10	8	161	89	2000
adam-pavlasek_luca-margaroli	SUI	3705	1979	9	1	186	63	2008
adam-pavlasek_lukas-malik	CZE	3706	1981	1	30	178	86	2006
adam-pavlasek_lukas-vrnak	CZE	3707	1980	11	9	164	78	2009
adam-pavlasek_lynn-max-kempen	Germany	3708	1975	12	3	159	70	1996
adam-pavlasek_marc-rath	CZE	3709	1978	6	1	164	77	2007
adam-pavlasek_marek-jaloviec	CZE	3710	1988	12	3	148	77	2008
adam-pavlasek_marton-fucsovics	HUN	3711	1986	9	3	186	90	1996
adam-pavlasek_michal-konecny	CZE	3712	1978	5	21	151	79	1999
adam-pavlasek_michal-navratil	CZE	3713	1981	10	11	163	85	2005
adam-pavlasek_miki-jankovic	SRB	3714	1993	5	28	184	49	2012
adam-pavlasek_moos-sporken	CZE	3715	1994	12	3	157	64	2008
adam-pavlasek_norbert-gombos	SVK	3716	1983	3	8	173	84	2011
adam-pavlasek_patrik-fabian	SVK	3717	1975	7	24	158	87	2008
adam-pavlasek_radu-albot	MDA	3718	1990	4	9	158	90	2006
adam-pavlasek_robin-stanek	CZE	3719	1982	4	6	179	70	2006
adam-pavlasek_roman-jebavy	CZE	3720	1975	11	21	150	62	2009
adam-pavlasek_tatsuma-ito	JPN	3721	1986	9	22	179	80	2003
adam-pavlasek_teodor-nicolae-marin	ROU	3722	1986	4	21	148	62	1999
adam-pavlasek_tim-srkala	CZE	3723	1995	3	2	179	55	2006
adam-pavlasek_tomas-prokop	CZE	3724	1980	9	28	181	90	2010
adam-pavlasek_vaclav-safranek	CZE	3725	1981	10	17	154	79	2010
adam-pavlasek_zdenek-kolar	CZE	3726	1978	8	25	152	74	2010
adam-pedicino	USA	3727	1982	12	8	165	53	2011
adam-pedicino_marco-lillich	Germany	3728	1989	6	29	180	70	1997
adam-pedicino_masayuki-chonan	JPN	3729	1994	12	25	165	61	2004
adam-pedicino_will-ritter	USA	3730	1989	11	17	185	77	1997
adam-perez	USA	3731	1982	4	14	149	80	2007
adam-perez_alex-bartlett	USA	3732	1984	2	9	174	87	2008
adam-peterka	CZE	3733	1979	8	3	176	60	2001
adam-peterson	USA	3734	1980	9	20	172	63	2002
adam-peterson_alexander-reichel	USA	3735	1992	8	31	170	69	1998
adam-peterson_alex-calatrava	ESP	3736	1979	4	25	182	69	1998
adam-peterson_brandon-hawk	USA	3737	1996	8	10	156	49	2000
adam-peterson_brett-hansen-dent	USA	3738	1988	5	17	186	46	2012
adam-peterson_brian-eagle	USA	3739	1987	9	14	183	78	2005
adam-peterson_brian-macphie	USA	3740	1992	10	26	165	79	1997
adam-peterson_cecil-mamiit	USA	3741	1981	4	9	172	72	2000
adam-peterson_chad-clark	USA	3742	1979	10	16	155	69	2003
adam-peterson_chris-groer	USA	3743	1985	12	20	185	71	2012
adam-peterson_chris-tontz	USA	3744	1985	12	7	159	70	2001
adam-peterson_chris-woodruff	USA	3745	1990	2	29	176	74	1998
adam-peterson_damien-roberts	USA	3746	1975	8	27	152	56	2004
adam-peterson_david-di-lucia	USA	3747	1991	6	6	154	67	2007
adam-peterson_eric-taino	USA	3748	1996	6	29	153	83	2003
adam-peterson_jeff-salzenstein	USA	3749	1996	5	18	150	84	1999
adam-peterson_jim-thomas	USA	3750	1988	11	26	163	80	2004
adam-peterson_kyle-spencer	USA	3751	1977	2	18	177	47	2004
adam-peterson_lan-bale	RSA	3752	1995	10	19	169	85	1998
adam-peterson_luke-smith	USA	3753	1976	8	29	166	50	2004
adam-peterson_marius-barnard	RSA	3754	1996	1	18	174	46	1996
adam-peterson_michael-hill	AUS	3755	1994	6	3	186	63	2001
adam-peterson_michael-sell	USA	3756	1984	9	14	183	59	1999
adam-peterson_michael-tebbutt	USA	3757	1989	7	17	151	52	1998
adam-peterson_mitch-sprengelmeyer	USA	3758	1990	7	21	173	68	2001
adam-peterson_nir-welgreen	USA	3759	1978	11	21	175	62	2010
adam-peterson_paul-goldstein	USA	3760	1977	1	6	187	85	1999
adam-peterson_simon-blanc	FRA	3761	1986	10	9	172	55	1997
adam-peterson_tad-berkowitz	USA	3762	1986	12	7	155	62	2005
adam-peterson_ville-liukko	FIN	3763	1989	10	30	171	70	2000
adam-peterson_vince-spadea	USA	3764	1989	3	2	157	89	2003
adam-peterson_yohny-romero	USA	3765	1975	8	6	177	51	1999
adam-peterson_yves-allegro	SUI	3766	1986	9	30	165	89	2011
adam-piescinski	POL	3767	1978	7	11	185	70	2005
adam-piescinski_jaroslaw-bienkowski	POL	3768	1984	7	26	162	63	2012
adam-piskozub	POL	3769	1985	4	10	166	57	2002
adam-piskozub_radovan-novak	CZE	3770	1980	9	7	160	64	1999
adam-podgorny	CAN	3771	1986	5	30	178	82	2009
